new_id,id,assoc_wdid,assoc_stream_id,water_division,water_district,stream_name,structure_category,location_on_google_maps,latitude,longitude,ah_tot_score,ph_tot_score,rec_tot_score,wc_tot_score
144,302,700569,181805,1,7,Clear Creek,Diversion Dam,"https://www.google.com/maps/@39.7585147891891,-105.218354256485,20z",39.7585,-105.2184,0.265892657,0.378785164,0.65243449,0.357082485
145,303,700725,181805,1,7,Clear Creek,Diversion Dam,"https://www.google.com/maps/@39.7582223582584,-105.219159640675,20z",39.7582,-105.2192,0.259735147,0.378605985,0.65243449,0.533702768
146,311,,181805,1,7,Clear Creek,Diversion Dam,"https://www.google.com/maps/@39.7428093663456,-105.25254314236,20z",39.7428,-105.2525,0.514419371,0.376097474,0.645558624,0.638290413
147,312,,181805,1,7,Clear Creek,Diversion Dam,"https://www.google.com/maps/@39.7192961380459,-105.693841439683,20z",39.7193,-105.6938,0.61538399,0.153198352,0.3261614,0.593736134
148,318,700728,181545,1,7,Ralston Creek,Diversion Dam,"https://www.google.com/maps/@39.8204918961962,-105.173805360256,20z",39.8205,-105.1738,0.419394069,0.184913098,0.326109957,0.359035575
149,321,700586,181545,1,7,Ralston Creek,Diversion Dam,"https://www.google.com/maps/@39.8295446521611,-105.232231346464,20z",39.8295,-105.2322,0.713697059,0.181329511,0.323660789,0.47613869
150,325,,181545,1,7,Ralston Creek,Diversion Dam,"https://www.google.com/maps/@39.8314612005058,-105.236133176509,20z",39.8315,-105.2361,0.71369058,0.180254435,0.321896005,0.474909711
151,327,700711,181545,1,7,Ralston Creek,Diversion Dam,"https://www.google.com/maps/@39.8289901526223,-105.26673100486,20z",39.829,-105.2667,0.553827306,0.179000179,0.319786721,0.601249175
152,328,1100520,78956,2,11,Arkansas River,Diversion Dam,"https://www.google.com/maps/@39.2443650000881,-106.348921000525,20z",39.2444,-106.3489,0.698111715,0.117541659,0.304833147,0.594922533
153,331,,78956,2,11,Arkansas River,Diversion Dam,"https://www.google.com/maps/@39.2218149996355,-106.356002999571,20z",39.2218,-106.356,0.476646177,0.115212328,0.297066349,0.469738402
154,336,1400558,78956,2,17,Arkansas River,Diversion Dam,"https://www.google.com/maps/@38.1123390000747,-103.826114999778,20z",38.1123,-103.8261,NA,0.055008063,0.308164509,0.142400795
155,344,1100537,78956,2,11,Arkansas River,Diversion Dam,"https://www.google.com/maps/@38.8215089995788,-106.107877000071,20z",38.8215,-106.1079,0.621040502,0.422325748,0.995944145,0.657178171
156,345,,78956,2,11,Arkansas River,Diversion Dam,"https://www.google.com/maps/@38.5518509996646,-106.03015200036,20z",38.5519,-106.0302,0.610893032,1,0.980419486,0.685010946
157,347,1200505,78956,2,12,Arkansas River,Diversion Dam,"https://www.google.com/maps/@38.4319590001976,-105.272264999703,20z",38.432,-105.2723,0.587785768,0.537000538,0.649398668,0.498480982
158,352,1200512,78956,2,12,Arkansas River,Diversion Dam,"https://www.google.com/maps/@38.3916589998289,-105.071248999437,20z",38.3917,-105.0712,0.883099185,0.341336678,0.577018309,0.912225903
159,353,1400535,78956,2,10,Arkansas River,Diversion Dam,"https://www.google.com/maps/@38.2671420000114,-104.711958000109,20z",38.2671,-104.712,0.518935959,0.339724064,0.308064908,0.381765736
160,355,1400536 & 1400590,78956,2,14,Arkansas River,Diversion Dam,"https://www.google.com/maps/@38.2674399996288,-104.657888000243,20z",38.2674,-104.6579,0.534154551,0.53628382,0.328081537,0.524799273
161,359,1400517,78956,2,10,Arkansas River,Diversion Dam,"https://www.google.com/maps/@38.2668979998595,-104.622675000471,20z",38.2669,-104.6227,0.55047277,0.339186526,0.652968699,0.523385364
162,361,1700540,78956,2,17,Arkansas River,Diversion Dam,"https://www.google.com/maps/@38.2450419997524,-104.312269999436,20z",38.245,-104.3123,0.573216646,0.133130263,0.308247766,0.663977576
163,362,1700542,78956,2,17,Arkansas River,Diversion Dam,"https://www.google.com/maps/@38.2270009998462,-104.240050999561,20z",38.227,-104.2401,0.671710764,0.132055187,0.318477666,0.477100081
164,363,1700557,78956,2,17,Arkansas River,Diversion Dam,"https://www.google.com/maps/@38.1414609996291,-104.045053000058,20z",38.1415,-104.0451,0.704548582,0.130621752,0.324346368,0.580301677
165,364,1700552,78956,2,17,Arkansas River,Diversion Dam,"https://www.google.com/maps/@38.1261680003495,-103.944169000473,20z",38.1262,-103.9442,0.828834725,0.109657767,0.30843079,0.774561898
166,365,1700554,78956,2,17,Arkansas River,Diversion Dam,"https://www.google.com/maps/@38.1227850000541,-103.845949000279,20z",38.1228,-103.8459,0.644159711,0.072925999,0.31594556,0.390914934
167,367,1700648,78956,2,17,Arkansas River,Diversion Dam,"https://www.google.com/maps/@38.1174199999588,-103.808819000292,20z",38.1174,-103.8088,0.829443285,0.033685719,0.298738697,0.197125805
168,368,,78956,2,17,Arkansas River,Diversion Dam,"https://www.google.com/maps/@38.0129759998732,-103.599018999666,20z",38.013,-103.599,0.823073917,0.064504569,0.318394919,0.657409986
169,369,1700553,78956,2,17,Arkansas River,Diversion Dam,"https://www.google.com/maps/@38.0109489999718,-103.589084999857,20z",38.0109,-103.5891,0.717187859,0.063967031,0.319546582,0.192444753
170,370,1700556,78956,2,17,Arkansas River,Diversion Dam,"https://www.google.com/maps/@38.0569499998623,-103.355689999866,20z",38.0569,-103.3557,0.837974679,0.05877083,0.314346183,0.61662315
171,372,6700610,78956,2,67,Arkansas River,Diversion Dam,"https://www.google.com/maps/@38.0775059999332,-102.862717000303,20z",38.0775,-102.8627,0.860225792,0.008958968,0.298913792,0.659303458
172,373,6700607,78956,2,67,Arkansas River,Diversion Dam,"https://www.google.com/maps/@38.091884999882,-102.759667999955,20z",38.0919,-102.7597,0.797206089,0.01666368,0.284331479,0.639888048
173,374,,78956,2,67,Arkansas River,Diversion Dam,"https://www.google.com/maps/@38.1019230001095,-102.723437000413,20z",38.1019,-102.7234,0.486603521,0.015588604,0.295297042,0.027142896
174,375,6700614,78956,2,67,Arkansas River,Diversion Dam,"https://www.google.com/maps/@38.1056700000181,-102.644129000038,20z",38.1057,-102.6441,0.724559532,0.008063071,0.323241316,0.310506575
175,376,6700617,78956,2,67,Arkansas River,Diversion Dam,"https://www.google.com/maps/@38.1007859999146,-102.426187000182,20z",38.1008,-102.4262,0.707874727,0.009496506,0.280582701,0.683230046
176,377,6700608,78956,2,67,Arkansas River,Diversion Dam,"https://www.google.com/maps/@38.1006569998411,-102.329494999867,20z",38.1007,-102.3295,0.391908631,0.007346354,0.305230343,0.383817513
177,378,1000577,193719,2,10,Fountain Creek,Diversion Dam,"https://www.google.com/maps/@38.6478430000916,-104.69150499954,20z",38.6478,-104.6915,0.582721914,0.151944096,0.358286977,0.651666714
178,381,1000593,193719,2,10,Fountain Creek,Diversion Dam,"https://www.google.com/maps/@38.7135140003429,-104.721013000416,20z",38.7135,-104.721,0.274191889,0.15355671,0.360055568,0.560834606
179,388,1000736,193719,2,10,Fountain Creek,Diversion Dam,"https://www.google.com/maps/@38.8127170003004,-104.810647999829,20z",38.8127,-104.8106,0.050377292,0.158215374,0.3260888,0.290227245
180,389,,193719,2,10,Fountain Creek,Diversion Dam,"https://www.google.com/maps/@38.8154790001818,-104.817754000098,20z",38.8155,-104.8178,0.296457095,0.158573732,0.328481284,0.515458154
181,390,,193719,2,10,Fountain Creek,Diversion Dam,"https://www.google.com/maps/@38.8242740003411,-104.835398000564,20z",38.8243,-104.8354,0.316379408,0.158932091,0.326127045,0.471554897
182,391,,193719,2,10,Fountain Creek,Diversion Dam,"https://www.google.com/maps/@38.8258070001519,-104.834585000015,20z",38.8258,-104.8346,0.042009338,0.15911127,0.326127045,0.240635811
183,394,1000883,193719,2,10,Fountain Creek,Diversion Dam,"https://www.google.com/maps/@38.8545420000404,-104.877676000253,20z",38.8545,-104.8777,0.157166262,0.158394553,0.326135825,0.554275162
184,395,,193719,2,10,Fountain Creek,Diversion Dam,"https://www.google.com/maps/@38.8579279999717,-104.90306199977,20z",38.8579,-104.9031,0.329918519,0.157319477,0.332827598,0.583741447
185,396,,193719,2,10,Fountain Creek,Diversion Dam,"https://www.google.com/maps/@38.8724179997872,-104.927919000506,20z",38.8724,-104.9279,0.549588002,0.154452607,0.322967725,0.493272534
186,399,1500707,193752,2,14,Saint Charles River,Diversion Dam,"https://www.google.com/maps/@38.2418749999725,-104.496508999926,20z",38.2419,-104.4965,0.600826586,0.140655796,0.330165491,0.597671192
187,400,1500509,193752,2,15,Saint Charles River,Diversion Dam,"https://www.google.com/maps/@38.1493559999582,-104.617027999436,20z",38.1494,-104.617,0.762721733,0.136355492,0.344972842,0.659712721
188,401,1500522,193752,2,15,Saint Charles River,Diversion Dam,"https://www.google.com/maps/@38.0807289996078,-104.758514999534,20z",38.0807,-104.7585,0.739921044,0.139401541,0.2452546,0.547081311
189,402,1500501,193752,2,15,Saint Charles River,Diversion Dam,"https://www.google.com/maps/@38.0763479998716,-104.758907999731,20z",38.0763,-104.7589,0.738325876,0.139939079,0.243237063,0.603525358
190,403,1500518,193752,2,15,Saint Charles River,Diversion Dam,"https://www.google.com/maps/@38.0460910002335,-104.802798999921,20z",38.0461,-104.8028,0.681889024,0.141551693,0.230952355,0.60605897
191,404,1400654,201778,2,14,Huerfano River,Diversion Dam,"https://www.google.com/maps/@38.0602720003717,-104.410208999674,20z",38.0603,-104.4102,0.888264963,0.141193335,0.219189039,0.597361771
192,405,1400657,201778,2,14,Huerfano River,Diversion Dam,"https://www.google.com/maps/@38.0011100001058,-104.472858000209,20z",38.0011,-104.4729,0.87371303,0.140297438,0.20928106,0.61120845
193,406,,201778,2,14,Huerfano River,Diversion Dam,"https://www.google.com/maps/@37.9694730000247,-104.515997000476,20z",37.9695,-104.516,0.855315816,0.138684824,0.201892645,0.70591176
194,407,7900509,201778,2,79,Huerfano River,Diversion Dam,"https://www.google.com/maps/@37.7617869998644,-104.821094000037,20z",37.7618,-104.8211,0.904267223,0.116824942,0.36506928,0.740477983
195,410,7900566,201778,2,79,Huerfano River,Diversion Dam,"https://www.google.com/maps/@37.7745560003687,-105.194461000447,20z",37.7746,-105.1945,0.713168835,0.062891955,0.170472669,0.610455831
196,412,7900935,201778,2,79,Huerfano River,Diversion Dam,"https://www.google.com/maps/@37.7647369996373,-105.219205999536,20z",37.7647,-105.2192,0.575238093,0.038344383,0.14574927,0.528410156
197,414,7900543,201778,2,79,Huerfano River,Diversion Dam,"https://www.google.com/maps/@37.7489769998495,-105.242307999581,20z",37.749,-105.2423,0.629771486,0.019351371,0.136242978,0.479816919
198,415,7900591,201778,2,79,Huerfano River,Diversion Dam,"https://www.google.com/maps/@37.7477000000007,-105.244688999687,20z",37.7477,-105.2447,0.629771486,0.018455474,0.136138053,0.479816919
199,416,7900564,201778,2,79,Huerfano River,Diversion Dam,"https://www.google.com/maps/@37.742287999995,-105.250966999973,20z",37.7423,-105.251,0.629901844,0.015767784,0.136981799,0.479963952
200,417,7900560,201778,2,79,Huerfano River,Diversion Dam,"https://www.google.com/maps/@37.7368200002015,-105.258747000304,20z",37.7368,-105.2587,0.629916911,0.013080093,0.137115833,0.479980946
201,418,7900563,201778,2,79,Huerfano River,Diversion Dam,"https://www.google.com/maps/@37.7317939999424,-105.272509000061,20z",37.7318,-105.2725,0.629770315,0.010392403,0.134439978,0.479815597
202,419,7900559,201778,2,79,Huerfano River,Diversion Dam,"https://www.google.com/maps/@37.730283000136,-105.274698000038,20z",37.7303,-105.2747,0.543408019,0.009675685,0.134348438,0.586054857
203,421,7900513,201778,2,79,Huerfano River,Diversion Dam,"https://www.google.com/maps/@37.7280550001755,-105.287525000174,20z",37.7281,-105.2875,0.629805601,0.007167174,0.130655426,0.477553879
204,423,7900532,201778,2,79,Huerfano River,Diversion Dam,"https://www.google.com/maps/@37.7301270001048,-105.298043000464,20z",37.7301,-105.298,0.62982416,0.006808816,0.12577747,0.477574812
205,425,7900535,201778,2,79,Huerfano River,Diversion Dam,"https://www.google.com/maps/@37.7306330000344,-105.310250000216,20z",37.7306,-105.3103,0.629831463,0.005733739,0.120810516,0.477583049
206,426,7900599,201778,2,79,Huerfano River,Diversion Dam,"https://www.google.com/maps/@37.730126000107,-105.32184700003,20z",37.7301,-105.3218,0.629748669,0.005196201,0.117068181,0.477489664
207,427,7900550,201778,2,79,Huerfano River,Diversion Dam,"https://www.google.com/maps/@37.7308960000874,-105.323314000438,20z",37.7309,-105.3233,0.629748669,0.005375381,0.116938062,0.477489664
208,428,,201778,2,79,Huerfano River,Diversion Dam,"https://www.google.com/maps/@37.7319649996371,-105.32801999994,20z",37.732,-105.328,0.629736281,0.006092098,0.117328176,0.477475692
209,429,7900598,201778,2,79,Huerfano River,Diversion Dam,"https://www.google.com/maps/@37.7317500003489,-105.329002999576,20z",37.7318,-105.329,0.629736281,0.006629636,0.117670326,0.477475692
210,430,,201778,2,79,Huerfano River,Diversion Dam,"https://www.google.com/maps/@37.7321200004059,-105.331574999915,20z",37.7321,-105.3316,0.629750454,0.009317327,0.118082349,0.477491677
211,431,,201778,2,79,Huerfano River,Diversion Dam,"https://www.google.com/maps/@37.7322890001706,-105.333196000072,20z",37.7323,-105.3332,0.629750454,0.01110912,0.118311164,0.477491677
212,432,7900551,201778,2,79,Huerfano River,Diversion Dam,"https://www.google.com/maps/@37.7326110000445,-105.336005999976,20z",37.7326,-105.336,0.62976606,0.013438452,0.118754158,0.47750928
213,433,7900565,201778,2,79,Huerfano River,Diversion Dam,"https://www.google.com/maps/@37.7321189997434,-105.347417999757,20z",37.7321,-105.3474,0.629735182,0.02526429,0.121384058,0.477474452
214,434,,201778,2,79,Huerfano River,Diversion Dam,"https://www.google.com/maps/@37.7315199999641,-105.348321000548,20z",37.7315,-105.3483,0.629735182,0.025443469,0.121930925,0.477474452
215,435,7900552,201778,2,79,Huerfano River,Diversion Dam,"https://www.google.com/maps/@37.7310499996635,-105.350385999777,20z",37.731,-105.3504,0.629762193,0.02795198,0.122690313,0.480459955
216,437,,201778,2,79,Huerfano River,Diversion Dam,"https://www.google.com/maps/@37.7183679996209,-105.362281999888,20z",37.7184,-105.3623,0.721566056,0.033148181,0.140773523,0.6108012
217,438,1700615,201784,2,17,Purgatoire River,Diversion Dam,"https://www.google.com/maps/@37.8990690002879,-103.302926000067,20z",37.8991,-103.3029,0.941438547,0.039598638,0.362018589,0.813961223
218,439,1700604,201784,2,17,Purgatoire River,Diversion Dam,"https://www.google.com/maps/@37.7146480003865,-103.511095999882,20z",37.7146,-103.5111,0.978508364,0.22630353,0.648967928,0.824701705
219,440,1900559,201784,2,19,Purgatoire River,Diversion Dam,"https://www.google.com/maps/@37.2201210003455,-104.210614000212,20z",37.2201,-104.2106,0.871510446,0.221644867,0.538516028,0.55925672
220,441,1900575,201784,2,19,Purgatoire River,Diversion Dam,"https://www.google.com/maps/@37.2615710000771,-104.266002000357,20z",37.2616,-104.266,0.798685304,0.219853073,0.557295173,0.577824276
221,442,1900586,201784,2,19,Purgatoire River,Diversion Dam,"https://www.google.com/maps/@37.2740209999088,-104.287456999737,20z",37.274,-104.2875,0.765814409,0.22074897,0.563926405,0.624606216
222,443,1900571,201784,2,19,Purgatoire River,Diversion Dam,"https://www.google.com/maps/@37.2480309995804,-104.405250000352,20z",37.248,-104.4053,0.769320052,0.032969002,0.299184844,0.533366477
223,444,1900552,201784,2,19,Purgatoire River,Diversion Dam,"https://www.google.com/maps/@37.2158369999705,-104.46441199991,20z",37.2158,-104.4644,0.803847837,0.034939975,0.323375609,0.575632029
224,445,1900598,201784,2,19,Purgatoire River,Diversion Dam,"https://www.google.com/maps/@37.1991259996793,-104.472560999789,20z",37.1991,-104.4726,0.806098322,0.037448486,0.324852166,0.489739041
225,447,1900783,201784,2,19,Purgatoire River,Diversion Dam,"https://www.google.com/maps/@37.1725120003312,-104.505645999721,20z",37.1725,-104.5056,0.551861894,0.043540584,0.326084263,0.463789093
226,448,1900783,201784,2,19,Purgatoire River,Diversion Dam,"https://www.google.com/maps/@37.1728020000904,-104.505710999569,20z",37.1728,-104.5057,0.638954078,0.043361405,0.326084263,0.632325646
227,449,1900583,201784,2,19,Purgatoire River,Diversion Dam,"https://www.google.com/maps/@37.1447450000288,-104.546444000127,20z",37.1447,-104.5464,0.64327456,0.046586633,0.318627316,0.445348992
228,455,1900547,201784,2,19,Purgatoire River,Diversion Dam,"https://www.google.com/maps/@37.1327870000463,-104.836363000337,20z",37.1328,-104.8364,0.716012291,0.032252285,0.214692278,0.649133757
229,463,1900580,193079,2,19,South Fork Purgatoire River,Diversion Dam,"https://www.google.com/maps/@37.1506880004259,-105.040159000457,20z",37.1507,-105.0402,0.741300065,0.015230245,0.123956024,0.601120013
230,465,1900531,193145,2,19,South Fork Purgatoire River,Diversion Dam,"https://www.google.com/maps/@37.0748780000986,-105.085610999638,20z",37.0749,-105.0856,NA,0.01397599,NA,NA
231,471,2000861,1385432,3,20,Rio Grande River,Diversion Dam,"https://www.google.com/maps/@37.8192222625333,-106.872887381084,20z",37.8192,-106.8729,0.609911137,0.198530729,0.629751763,0.550957819
232,476,2000511,1385432,3,20,Rio Grande River,Diversion Dam,"https://www.google.com/maps/@37.680190299451,-106.595911934705,20z",37.6802,-106.5959,0.678826756,0.207848056,0.993745895,0.706028089
233,477,2000742,1385432,3,20,Rio Grande River,Diversion Dam,"https://www.google.com/maps/@37.6913094752748,-106.543783159555,20z",37.6913,-106.5438,0.504886183,0.210177388,0.950439798,0.55374972
234,478,2000752,1385432,3,20,Rio Grande River,Diversion Dam,"https://www.google.com/maps/@37.689029969898,-106.54249689406,20z",37.689,-106.5425,0.70784996,0.211073284,0.950135212,0.498310783
235,479,2000681,1385432,3,20,Rio Grande River,Diversion Dam,"https://www.google.com/maps/@37.6929980770374,-106.494977146119,20z",37.693,-106.495,0.711291358,0.417129547,0.92530362,0.630110565
236,480,2000614,1385432,3,20,Rio Grande River,Diversion Dam,"https://www.google.com/maps/@37.6867429685985,-106.493928818643,20z",37.6867,-106.4939,0.49342953,0.417846264,0.925234779,0.425515839
